Price,Close,High,Low,Open,Volume
2012-04-17,18.368234634399414,18.37727203988855,17.229748403044837,17.441539365152195,1025528000
2012-04-18,18.3272647857666,18.686074113125972,18.157650511562643,18.48934601091134,954531200
2012-04-19,17.697620391845703,18.21851106063954,17.609650062432173,18.082639409854664,834719200
2012-04-20,17.261993408203125,17.913935514430605,17.184868914466662,17.816324399670957,1030985200
2012-04-23,17.223424911499023,17.37315595075856,16.76911536913417,17.19058808464974,966529200
2012-04-24,16.879379272460938,17.102617888890148,16.720309952668433,16.94957404400937,1076149200
2012-04-25,18.377277374267578,18.6182915496312,18.256771091055068,18.54719255292687,905777600
2012-04-26,18.307985305786133,18.518571216889825,18.140179459551117,18.50591691585586,536068400
2012-04-27,18.166393280029297,18.262197543196194,18.091077244037933,18.22875735836689,406722400
2012-04-30,17.59337615966797,18.02780392827736,17.56385214545369,18.009727508675326,506144800
2012-05-01,17.537649154663086,17.978401825105095,17.51053531950835,17.621099978777185,610999200
2012-05-02,17.653636932373047,17.696417006166186,17.439134820295582,17.480709798926398,427389200
2012-05-03,17.52831268310547,17.81692738320367,17.482520669528327,17.789813542762293,390549600
2012-05-04,17.02910804748535,17.424068661327887,17.026697857613566,17.38550723231781,529992400
2012-05-07,17.156539916992188,17.255656940584707,16.907994374973402,16.916129166079234,460118400
2012-05-08,17.11738395690918,17.217403646270828,16.832687037847396,17.159560682348353,497252000
2012-05-09,17.14750099182129,17.292110741347138,16.89654686814063,16.982407851055957,480704000
2012-05-10,17.18787956237793,17.34935910989471,17.125217826520565,17.310194318279652,333200000
2012-05-11,17.073097229003906,17.306880874809234,17.001998219980436,17.021580615065854,399546000
2012-05-14,16.81731605529785,17.097192499831333,16.79863788935118,16.948367306283135,352626400
2012-05-15,16.66517448425293,16.967947695542748,16.622394426038092,16.91462426520102,476336000
2012-05-16,16.45157814025879,16.77724818032917,16.299739409438526,16.691688056271612,560896000
2012-05-17,15.970758438110352,16.49436013651162,15.970758438110352,16.428382393485126,717220000
2012-05-18,15.978592872619629,16.37114336055511,15.731554806261585,16.086446473548666,732292400
2012-05-21,16.90951156616211,16.917345491041,16.089161745254387,16.102720275744097,631106000
2012-05-22,16.779659271240234,17.289100669105455,16.64740292208437,17.15865115782385,694870400
2012-05-23,17.189083099365234,17.25656681278372,16.666987337184224,16.795626808346235,584897600
2012-05-24,17.031219482421875,17.368036318638794,16.908000521086844,17.349055668805025,496230000
2012-05-25,16.93992805480957,17.047179866191232,16.82484393292977,17.009220190434743,328507200
2012-05-29,17.2406005859375,17.292720551798283,17.030920454094915,17.19932808596032,380508800
2012-05-30,17.448474884033203,17.47317853063781,17.06857707725061,17.148111749818376,529429600
2012-05-31,17.40508460998535,17.518661154870667,17.216190457768064,17.495764357683164,491674400
2012-06-01,16.900766372680664,17.252044275559932,16.88660771512561,17.146901762768422,520987600
2012-06-04,17.000179290771484,17.096886111351733,16.524480715375415,16.916126766665194,556995600
2012-06-05,16.956199645996094,17.06586167000006,16.82063049574852,16.909202555102055,388214400
2012-06-06,17.216197967529297,17.28819958497682,17.036642013348917,17.105029954391732,401455600
2012-06-07,17.224027633666992,17.392736096944827,17.187273042794484,17.391833482451766,379766800
2012-06-08,17.483110427856445,17.490944346596642,17.142076728121467,17.220406261895906,347516400
2012-06-11,17.20745849609375,17.729552591674924,17.19118891035304,17.70605404541869,591264800
2012-06-12,17.357791900634766,17.371649689406723,17.07279415811392,17.306577773803205,435380400
2012-06-13,17.237281799316406,17.427681950570125,17.183655885278885,17.308380783454364,293580000
2012-06-14,17.218303680419922,17.27765420569044,17.089664216449155,17.209567144087814,345573200
2012-06-15,17.296634674072266,17.311396686497794,17.15865370147273,17.2023379956815,335255200
2012-06-18,17.647607803344727,17.71117535329421,17.18335665296954,17.201132205168832,440412000
2012-06-19,17.69671630859375,17.774743390698895,17.566870143814562,17.575907551439617,361404400
2012-06-20,17.646406173706055,17.75215044779105,17.497579349719597,17.720817976760646,358943200
2012-06-21,17.403276443481445,17.72111250393683,17.396346747249815,17.637360842074436,326351200
2012-06-22,17.5367431640625,17.53945422551706,17.335497130391186,17.444555812037674,284471600
2012-06-25,17.195411682128906,17.467455889736783,17.18336073014093,17.392138244281355,304382400
2012-06-26,17.233367919921875,17.30747884637521,17.091771675871414,17.21227795370351,276536400
2012-06-27,17.307781219482422,17.375264933995826,17.230055001414375,17.32284410328364,202997200
2012-06-28,17.143585205078125,17.29271285605915,17.039950280493343,17.22251810213465,282836400
2012-06-29,17.593984603881836,17.593984603881836,17.300248733847344,17.413223573417973,421500800
2012-07-02,17.85066032409668,17.879280118447273,17.581930623634612,17.615974148969908,400092000
2012-07-03,18.0582332611084,18.076008811946934,17.895249415670953,17.92175989278596,241712800
2012-07-05,18.375469207763672,18.50802643150191,18.065465376611208,18.092880079423217,484383200
2012-07-06,18.253156661987305,18.3302811373628,18.123612964587533,18.289610385541756,418930400
2012-07-09,18.49446678161621,18.494767653068052,18.199828356535935,18.235678718514237,379405600
2012-07-10,18.323352813720703,18.67462917222727,18.235984226917253,18.61738796172478,511957600
2012-07-11,18.209474563598633,18.306783177784087,17.992261399751186,18.26038782066352,469322000
2012-07-12,18.042871475219727,18.180549953367418,17.85548323253906,18.08324135164052,428041600
2012-07-13,18.225738525390625,18.292618875635334,18.07600911155972,18.16488364934882,311427200
2012-07-16,18.284189224243164,18.426084751315138,18.227248881546807,18.230262423843225,301260400
2012-07-17,18.285091400146484,18.42246901179756,18.17090985599252,18.40107817338637,293624800
2012-07-18,18.26460075378418,18.327264070799124,18.183257663987163,18.27454238307104,252700000
2012-07-19,18.507421493530273,18.53845147575683,18.256766619471737,18.41583590407252,436861600
2012-07-20,18.20555877685547,18.511043152271466,18.1874823498945,18.46856395114787,397471200
2012-07-23,18.19139862060547,18.25376108730677,17.705756542454775,17.90730347527913,487975600
2012-07-24,18.103729248046875,18.367638625459843,18.031122674284536,18.298346465284723,565132400
2012-07-25,17.321941375732422,17.497579555240357,17.172211935411546,17.306577620500647,877312800
2012-07-26,17.319229125976562,17.485527405174736,17.183056612117706,17.466245885636905,406632800
2012-07-27,17.628925323486328,17.6491110605726,17.22010703018767,17.32314020662085,403936400
2012-07-30,17.92628288269043,18.05914099235809,17.70906811919443,17.802462181463625,379142400
2012-07-31,18.400169372558594,18.428489902385433,18.157951774400335,18.17331552507165,462327600
2012-08-01,18.281177520751953,18.570093073905163,18.16639420916976,18.555331059302528,384501600
2012-08-02,18.310697555541992,18.398064528846973,18.083542781373612,18.161571475216665,332158400
2012-08-03,18.54899787902832,18.61768667415391,18.42427297979344,18.486635429410878,344920800
2012-08-06,18.755369186401367,18.825263091429825,18.535745839236366,18.596901598314926,302103200
2012-08-07,18.705963134765625,18.8291804935471,18.619498764593175,18.761997645744334,290446800
2012-08-08,18.674333572387695,18.795443245898333,18.591183599262806,18.660173299294193,244706000
2012-08-09,18.780824661254883,18.811081382986277,18.692174486389753,18.693686918514754,221642400
2012-08-10,18.8101806640625,18.811995260155825,18.71941369491703,18.71971585829143,194938800
2012-08-13,19.061304092407227,19.061304092407227,18.85707560343904,18.8613123536671,278832400
2012-08-14,19.11243438720703,19.321807715193984,19.067656045202984,19.1178814062203,340169200
2012-08-15,19.08641242980957,19.182324228696164,18.993224948070456,19.100633494587118,257342400
2012-08-16,19.25311851501465,19.265825527926236,19.07642252367335,19.097905196188556,254534000
2012-08-17,19.609233856201172,19.611654393783677,19.327853633542617,19.363857918197763,442761200
2012-08-20,20.124799728393555,20.124799728393555,19.66339478936695,19.66672343294739,613384800
2012-08-21,19.849761962890625,20.419181116518992,19.67639465320554,20.29634129978634,812719600
2012-08-22,20.237350463867188,20.241283433797417,19.609235452684498,19.800150926471055,565322800
2012-08-23,20.048553466796875,20.268513779213254,20.003773517646486,20.153843629052442,420128800
2012-08-24,20.06640625,20.255809316470938,19.83434321937827,19.95415662348482,437340400
2012-08-27,20.443401336669922,20.60042932939552,20.378652739257827,20.573803405706155,427008400
2012-08-28,20.41677474975586,20.456107691459497,20.29181647267233,20.4222201533193,267416800
2012-08-29,20.376529693603516,20.50360470493691,20.350207555147186,20.43038585534381,202806800
2012-08-30,20.08607292175293,20.31843973387792,20.055211868626994,20.29090732463069,302699600
2012-08-31,20.127521514892578,20.22918087057363,19.885774746233107,20.188335507174294,338321200
2012-09-04,20.42191505432129,20.427058293802254,20.10513480698074,20.143257473984942,367892000
2012-09-05,20.27850341796875,20.46366974537385,20.25944127540982,20.440070305510055,336375200
2012-09-06,20.461244583129883,20.52236235181766,20.29574476232013,20.367451171506293,391196400
2012-09-07,20.58741569519043,20.6491377981866,20.44611961753198,20.515101718663182,329666400
2012-09-10,20.05188751220703,20.673647570505373,20.032523204654975,20.587721687436648,487998000
2012-09-11,19.986835479736328,20.274569293659518,19.863087479480846,20.12359266141426,503983200
2012-09-12,20.26519203186035,20.26852067641852,19.847962594962407,20.1762396615073,712233200
2012-09-13,20.664262771606445,20.74050809304199,20.41586034251806,20.494526201645087,598360000
2012-09-14,20.915390014648438,21.087849302974142,20.812820931494212,20.87545275455045,600474000
2012-09-17,21.17256736755371,21.173171694138848,21.016143732793047,21.159556571662,398031200
2012-09-18,21.237014770507812,21.24972178881474,21.070908963295782,21.175594822279866,373503200
2012-09-19,21.242761611938477,21.299944803864438,21.166214115509966,21.18709085234015,326874800
2012-09-20,21.139894485473633,21.18104364057163,20.986193520183576,21.153811774127487,336568400
2012-09-21,21.181947708129883,21.332622175095434,21.15986070048412,21.25214170177533,571589200
2012-09-24,20.900571823120117,21.031581474355242,20.664877901615387,20.78166648251676,639766400
2012-09-25,20.378646850585938,20.96077326898876,20.362307412392823,20.824014498131127,518789600
2012-09-26,20.12571144104004,20.352933418134647,20.005292082473407,20.233422165406594,576503200
2012-09-27,20.61404037475586,20.639758187449612,19.979571788085007,20.098780862694312,594090000
2012-09-28,20.18379783630371,20.60768441068289,20.17320757968714,20.536280162912647,535110800
2012-10-01,19.950525283813477,20.475770725908458,19.863085367202867,20.306638458629216,543594800
2012-10-02,20.00861358642578,20.161104227950542,19.686084213191045,20.023741138940878,627992400
2012-10-03,20.315418243408203,20.32782471621325,20.04856112127306,20.11603242609822,424281200
2012-10-04,20.174724578857422,20.40013195632543,20.1369056877648,20.309363386009814,370725600
2012-10-05,19.744783401489258,20.150515969632185,19.705148305095932,20.126312206377442,594006000
2012-10-08,19.308496475219727,19.592601119635376,19.246168417337728,19.572026542573404,637994000
2012-10-09,19.238300323486328,19.378688307807966,18.866151461292947,19.323017544890064,838597200
2012-10-10,19.39139175415039,19.514533785028593,19.27309079879491,19.355991793352064,510356000
2012-10-11,19.00381088256836,19.58170213156869,19.00381088256836,19.560523234911027,546081200
2012-10-12,19.05253028869629,19.22408151065619,18.919101740043786,19.04799137506426,460014800
2012-10-15,19.205324172973633,19.216518760131123,18.875230893893367,19.13240746684359,432502000
2012-10-16,19.660070419311523,19.675501755769343,19.091558978197668,19.223778870169824,549771600
2012-10-17,19.50334358215332,19.750837968375848,19.48488738153939,19.632234823124367,389037600
2012-10-18,19.14117431640625,19.42618536045151,19.061298187822246,19.351454086385974,476624400
2012-10-19,18.451339721679688,19.114853148701982,18.444682434154128,19.093069922213626,744086000
2012-10-22,19.183223724365234,19.22406907308705,18.47916580085786,18.529391134124744,546730800
2012-10-23,18.557836532592773,19.179295817355104,18.50761280191729,19.091552138597624,707145600
2012-10-24,18.662832260131836,18.95692123266728,18.475547532068447,18.802313775261982,558527200
2012-10-25,18.442264556884766,18.8192561392609,18.32154303259336,18.758742679600168,656325600
2012-10-26,18.274646759033203,18.577207601330667,17.881318956723906,18.438936362441297,1018432800
2012-10-31,18.01201820373535,18.212917973585032,17.781467656712305,17.998705247161435,510003200
2012-11-01,18.048931121826172,18.244383879965604,17.97722471435301,18.099760796204414,361298000
2012-11-02,17.451683044433594,18.06134202556545,17.389658766695067,18.02927069914747,599373600
2012-11-05,17.688283920288086,17.783589787731266,17.47588572494368,17.655002326721792,529135600
2012-11-06,17.634721755981445,17.8734419829038,17.55121645529766,17.85801227032752,374917200
2012-11-07,16.959978103637695,17.462697926832945,16.89158993664263,17.441422293574675,793648800
2012-11-08,16.344491958618164,17.08854329002384,16.269722898089064,17.03991142311724,1056146000
2012-11-09,16.62746238708496,16.86514495301103,16.2220031283986,16.425645011044136,929913600
2012-11-12,16.498891830444336,16.853592733601307,16.371843536547352,16.84295410888142,515802000
2012-11-13,16.50102424621582,16.73141205263631,16.302245532561066,16.379751359160885,532949200
2012-11-14,16.31804656982422,16.639313882236884,16.296770943614543,16.580045022864496,477170400
2012-11-15,15.975810050964355,16.39768175468008,15.884628547473268,16.337805797916584,789910800
2012-11-16,16.038423538208008,16.108938124992804,15.371877998937714,15.963045764525873,1266893600
2012-11-19,17.194921493530273,17.248718462348947,16.40923122688064,16.43445778811445,823317600
2012-11-20,17.048418045043945,17.38397135595387,16.85602354171137,17.38275555956324,642754000
2012-11-21,17.072439193725586,17.244773956694093,16.917427509183725,17.149945035996517,373002000
2012-11-23,17.37030029296875,17.385498566345248,17.099792778107403,17.238693926361208,272826400
2012-11-26,17.918310165405273,17.932594562327807,17.437473016588992,17.50403668302107,630579600
2012-11-27,17.77393341064453,17.945357500562338,17.631688441811146,17.918913516272934,533330000
2012-11-28,17.718015670776367,17.80494273657825,17.393404308138287,17.545679256653273,520864400
2012-11-29,17.913137435913086,18.061764926365456,17.788218792107806,17.939277875896977,514698800
2012-11-30,17.78913116455078,17.883961690747757,17.710105996591082,17.835026275858244,391319600
2012-12-03,17.816787719726562,18.072100152428195,17.795815632837595,18.043529742108326,364280000
2012-12-04,17.502513885498047,17.68335920126928,17.389448026022365,17.68335920126928,557068400
2012-12-05,16.37610626220703,17.3019137178461,16.375497552123985,17.29158025547633,1044638000
2012-12-06,16.632932662963867,16.817423701189277,15.763352447237837,16.076717918968164,1177212400
2012-12-07,16.207721710205078,16.874874423916864,16.108940242402014,16.820165187357265,787040800
2012-12-10,16.103469848632812,16.367594821040388,15.85302056203692,15.95696876002013,630484400
2012-12-11,16.455129623413086,16.703450845343443,16.332944479352662,16.40589066442475,592345600
2012-12-12,16.382490158081055,16.65603799933198,16.2995140390866,16.64904676054116,487144000
2012-12-13,16.099510192871094,16.34114525138876,15.981276027929514,16.143885947633965,625259600
2012-12-14,15.494670867919922,15.748158814223448,15.36671190960645,15.645426421572155,1009579200
2012-12-17,15.769434928894043,15.804996579846023,15.23449731731257,15.468532522379466,757607200
2012-12-18,16.227479934692383,16.257873237185667,15.812597720552194,15.956970777076315,625685200
2012-12-19,15.996785163879395,16.221399176527463,15.972165682543654,16.153619716999856,449369200
2012-12-20,15.85757827758789,16.11501714748694,15.77095478980336,16.108938163850606,481689600
2012-12-21,15.78463077545166,15.794964235154856,15.50834626780136,15.576125712251034,596268400
2012-12-24,15.810162544250488,15.934170566637702,15.765786774366966,15.815634441253831,175753200
2012-12-26,15.59223461151123,15.788581708454453,15.535093793341776,15.7745992356486,302436400
2012-12-27,15.654847145080566,15.691015876849464,15.338746519025985,15.608646873847894,455120400
2012-12-28,15.488593101501465,15.637222239900133,15.443913783926618,15.509870358350552,354278400
2012-12-31,16.174894332885742,16.27306870863154,15.470660663327306,15.517162862635614,659492400
2013-01-02,16.687335968017578,16.868789941575564,16.462420110663633,16.832924756796043,560518000
2013-01-03,16.47670555114746,16.706789775645486,16.443271957214794,16.65238409676792,352965200
2013-01-04,16.017757415771484,16.371242656492164,15.982195762014449,16.32078789641685,594333600
2013-01-07,15.92353343963623,16.087661130390927,15.65910332911816,15.865783905911451,484156400
2013-01-08,15.966391563415527,16.16638611128636,15.842992226329553,16.084929335742125,458707200
2013-01-09,15.716854095458984,15.957271833332285,15.683115327361431,15.880981799085623,407604400
2013-01-10,15.911678314208984,16.070030541488975,15.668827413955182,16.064863811888628,601146000
2013-01-11,15.814117431640625,15.966695888603406,15.77521192980031,15.835393066346105,350506800
2013-01-14,15.2503080368042,15.425074426128898,15.151830083619808,15.27857329359196,734207600
2013-01-15,14.769165992736816,15.16641837379519,14.691963686131508,15.145446278983462,876772400
2013-01-16,15.382214546203613,15.484036324879071,14.969158483003302,15.0342011859673,690804800
2013-01-17,15.278563499450684,15.523845971439696,15.258808836003968,15.510472210376632,453678400
2013-01-18,15.197118759155273,15.264593073930593,15.087698626248,15.152134259411037,472922800
2013-01-22,15.342096328735352,15.436621711364799,15.094687303447026,15.335713799851403,461546400
2013-01-23,15.622936248779297,15.652722460549084,15.342093664073584,15.464885901771083,861509600
2013-01-24,13.692599296569824,14.15550298179229,13.684999348979005,13.981343738538538,1460852400
2013-01-25,13.369811058044434,13.866756217774757,13.221487099039456,13.728767342894544,1208026400
2013-01-28,13.67223834991455,13.774970777459796,13.247631327175359,13.307508121263988,785517600
2013-01-29,13.928762435913086,13.987424233360358,13.741838117397414,13.93575367423195,571158000
2013-01-30,13.884995460510254,14.060370520692887,13.814177316234952,13.890162191811902,417155200
2013-01-31,13.844265937805176,13.959459850298973,13.828765745172038,13.889553965291254,319334400
2013-02-01,13.787428855895996,13.965539041470725,13.627252080180643,13.954293326091856,539484400
2013-02-04,13.443977355957031,13.857946548410858,13.434250978704359,13.796246060134598,477117200
2013-02-05,13.915695190429688,13.973444739971965,13.440936982851014,13.496558481701836,573347600
2013-02-06,13.900799751281738,14.178905575678478,13.755818003196804,13.874052220073306,593706400
2013-02-07,14.314128875732422,14.368544717437674,13.88307161990429,14.162189344245352,704580800
2013-02-08,14.520788192749023,14.63787635264777,14.31504185452187,14.490828383306898,633158400
2013-02-11,14.67211627960205,14.82528030387114,14.4679013901802,14.567256940519403,517490400
2013-02-12,14.304343223571777,14.747016970855515,14.299451692705402,14.65927636045531,609053200
2013-02-13,14.27713394165039,14.479822254232799,14.161268665916378,14.283248354997964,475207600
2013-02-14,14.26429557800293,14.41868085325914,14.185727401352592,14.201012619543866,355275200
2013-02-15,14.067723274230957,14.373437469177842,14.060385976814237,14.33338764593971,391745200
2013-02-19,14.06252384185791,14.1462904986633,13.874817043440528,14.096459248276263,435783600
2013-02-20,13.721955299377441,13.992205780062541,13.720425471856512,13.992205780062541,476302400
2013-02-21,13.6366605758667,13.731738459009895,13.537609549394366,13.634826252246281,447182400
2013-02-22,13.781878471374512,13.806029180602057,13.653172922174813,13.734187677936397,330654800
2013-02-25,13.53699779510498,13.913636567296003,13.52996581364171,13.87481127841823,372579200
2013-02-26,13.725628852844238,13.804197034570203,13.379866484592373,13.568185544166331,501499600
2013-02-27,13.591111183166504,13.831708022839521,13.471271956551867,13.709116085924173,587350400
2013-02-28,13.4941987991333,13.691994722463487,13.4941987991333,13.57521271783277,322515200
2013-03-01,13.160054206848145,13.395759489685213,13.145074305208706,13.390255702390768,552448400
2013-03-04,12.841503143310547,13.090659364367662,12.80940288144361,13.078430537686243,582755600
2013-03-05,13.180537223815918,13.30435122203694,12.862901243808093,12.885218441675596,638433600
2013-03-06,13.013008117675781,13.306188118617142,12.975404883310825,13.283564788960888,460250000
2013-03-07,13.163418769836426,13.207136415454572,12.87237923619314,12.977544692783017,468473600
2013-03-08,13.19826602935791,13.311685500432482,13.103188975623514,13.139569314257404,391482000
2013-03-11,13.386284828186035,13.421136985575986,12.997110975606072,13.138045351357563,474236000
2013-03-12,13.09769058227539,13.417161741644652,13.071399421152066,13.316887811499296,465911600
2013-03-13,13.095243453979492,13.283257155476557,13.00383584089798,13.098301476686984,405549200
2013-03-14,13.222114562988281,13.287536325623938,13.159442245031398,13.232202118776762,303875600
2013-03-15,13.563291549682617,13.580717217792976,13.367328295213765,13.388117298497681,643960800
2013-03-18,13.931982040405273,13.985174980475602,13.488085486100148,13.495728093603807,606197200
2013-03-19,13.894376754760742,14.092478782043154,13.711252994246278,14.047537450992957,526775200
2013-03-20,13.820701599121094,13.990373692788605,13.744579202562578,13.983953967684194,308660800
2013-03-21,13.840575218200684,14.001074901910174,13.760173536435202,13.763842184601048,383255600
2013-03-22,14.121217727661133,14.127025194692813,13.852190123609379,13.89712982843001,395105200
2013-03-25,14.17227554321289,14.367015947611044,14.117247452148172,14.206209315011167,501135600
2013-03-26,14.097681045532227,14.241365684063807,14.079032492139719,14.22913685680852,294294000
2013-03-27,13.820701599121094,13.964998472144464,13.77943053828963,13.954604786993222,331237200
2013-03-28,13.532715797424316,13.812749276514962,13.500921678152922,13.75160680225022,442839600
2013-04-01,13.112363815307617,13.564514432446412,13.076595725348481,13.50948553421395,389732000
2013-04-02,13.139266967773438,13.39453758744211,13.03562970848723,13.07231618641467,529519200
2013-04-03,13.206527709960938,13.368250306870657,13.155167442303345,13.187573024198533,363216000
2013-04-04,13.075984954833984,13.298544705480339,13.000473989881348,13.260636974926056,358447600
2013-04-05,12.9378023147583,12.99130220367508,12.830190279284858,12.977544366335076,383695200
2013-04-08,13.029821395874023,13.069258135044638,12.916096579921337,12.988244203990554,300829200
2013-04-09,13.053361892700195,13.099829800097288,12.924044911378852,13.034408028219929,306614000
2013-04-10,13.319640159606934,13.361523486975575,13.023709055296493,13.087603456532532,375928000
2013-04-11,13.278058052062988,13.389948513681643,13.182368739560314,13.259408689392696,328364400
2013-04-12,13.139572143554688,13.272556942850143,13.117866387193745,13.272556942850143,238613200
2013-04-15,12.835389137268066,13.08118284695921,12.826217516965965,13.05397411490144,317520000
2013-04-16,13.030735969543457,13.042046406430245,12.857396075120512,12.887967316619848,305771200
2013-04-17,12.314141273498535,12.85831242255571,12.170762009392831,12.848223236255166,945056000
2013-04-18,11.985504150390625,12.405554525629782,11.914883905048203,12.381097690074531,666299200
2013-04-19,11.939037322998047,12.216319872832106,11.773033841590667,11.860774457187743,609274400
2013-04-22,12.187885284423828,12.295803446954807,11.961658539210926,12.003540226469255,429920400
2013-04-23,12.415948867797852,12.484733972018551,12.19216543752351,12.35052546615466,664238400
2013-04-24,12.395463943481445,12.694757486048607,11.999259007011712,12.031053950908113,969651200
2013-04-25,12.484733581542969,12.65471017301669,12.442544950223903,12.57186192172648,384837600
2013-04-26,12.754374504089355,12.802371426279382,12.480760618377456,12.528452228059631,764097600
2013-04-29,13.149357795715332,13.256357587304732,12.839974990727995,12.853732013493074,640326400
2013-04-30,13.53638744354248,13.611899212399887,13.20896841377677,13.30159972106346,691538400
2013-05-01,13.429696083068848,13.602118460822927,13.279897035103648,13.587749997372054,506909200
2013-05-02,13.620157241821289,13.7140098207104,13.470662680649596,13.505819335710948,421828400
2013-05-03,13.75650691986084,13.855864114833418,13.73113169146114,13.797165735511191,361300800
2013-05-06,14.084537506103516,14.13008785073332,13.888879518371105,13.931678784800932,496641600
2013-05-07,14.021862983703613,14.238613625644861,13.870228801553884,14.214768230482633,483753200
2013-05-08,14.180220603942871,14.226995451523596,13.934733063974885,14.033477968916849,472598000
2013-05-09,14.056509017944336,14.24822913125656,14.01988869146755,14.150061609454886,398487600
2013-05-10,13.939573287963867,14.14698882224541,13.862947017240732,14.093442139712154,334852000
2013-05-13,13.994039535522461,14.091285066787556,13.894333693959855,13.894641027310312,316948800
2013-05-14,13.659221649169922,14.008195350714427,13.606597802414397,13.966651116785537,447118000
2013-05-15,13.197310447692871,13.571211936017193,12.99758975414837,13.514588632790709,741613600
2013-05-16,13.373641967773438,13.474272274599832,12.89111052925873,13.024668235414971,603204000
2013-05-17,13.333019256591797,13.543204021441602,13.263778867323586,13.51119944701923,427904400
2013-05-20,13.630600929260254,13.718921453370283,13.23577377994999,13.291474243163735,451578400
2013-05-21,13.529975891113281,13.709078962276934,13.361951614582571,13.483507735134669,456022000
2013-05-22,13.58198070526123,13.797397559833094,13.485658814607222,13.665070004757025,443038400
2013-05-23,13.606294631958008,13.730005371624472,13.410881526899326,13.415805435552372,353021200
2013-05-24,13.698922157287598,13.714616703582292,13.551516355471358,13.566595413249651,276166800
2013-05-28,13.584748268127441,13.882329919101696,13.566592593288018,13.845094925966729,386145200
2013-05-29,13.692766189575195,13.77123973659157,13.521971837638732,13.54043649167092,330576400
2013-05-30,13.896794319152832,13.986653980452825,13.679223693249748,13.714305709675779,353519600
2013-05-31,13.83986759185791,14.06666978566767,13.832789062519224,13.925109059858903,384302800
2013-06-03,13.870331764221191,13.92080017817315,13.616756252209507,13.870639097600408,372352400
2013-06-04,13.826940536499023,13.984502310333701,13.767855282184529,13.947265665817458,292728800
2013-06-05,13.6976900100708,13.870330826310862,13.654606639350396,13.714307376846977,290589600
2013-06-06,13.49304485321045,13.755852679663423,13.357333342408273,13.708769043972039,416934000
2013-06-07,13.596138954162598,13.640145153422582,13.317943878279833,13.432730439936353,404535600
2013-06-10,13.506278038024902,13.81986162304954,13.441961543963728,13.68599657178916,450153200
2013-06-11,13.46657943725586,13.625372183670281,13.334868184910068,13.409341471851798,286112400
2013-06-12,13.300094604492188,13.578905149492444,13.278860661603195,13.525051137063144,265227200
2013-06-13,13.416114807128906,13.452427817214643,13.19423648109973,13.30963855331947,285832400
2013-06-14,13.234238624572754,13.426266927360263,13.186538676814866,13.398878100051869,271866000
2013-06-17,13.294246673583984,13.408109580343833,13.243778260299225,13.277013817406527,259414400
2013-06-18,13.287165641784668,13.38348751314152,13.239159194502152,13.280703425053588,195025600
2013-06-19,13.01728343963623,13.283783368493255,13.01728343963623,13.275782018523687,310940000
2013-06-20,12.827717781066895,13.108988626066918,12.776325724627501,12.903421222056327,357310800
2013-06-21,12.724931716918945,12.92496135024236,12.55875394763611,12.878492384114654,481118400
2013-06-24,12.387649536132812,12.575984847573999,12.249475288621365,12.537209906343556,480746000
2013-06-25,12.390425682067871,12.549217632427677,12.273485313091678,12.484901127975832,314162800
2013-06-26,12.250096321105957,12.456895539558674,12.175931184837637,12.42950671046908,367724000
2013-06-27,12.118074417114258,12.352262432443803,12.11068937741516,12.286407633124147,337246000
2013-06-28,12.202703475952148,12.317796535764861,11.966976316462686,12.04360340029504,578516400
2013-07-01,12.59322452545166,12.687085309653305,12.34703482372147,12.39227282751311,391053600
2013-07-02,12.87849235534668,12.975122396261932,12.600914466556182,12.615993522358028,469865200
2013-07-03,12.949583053588867,13.016670486963813,12.846491592704245,12.95142951932617,240928800
2013-07-05,12.84556770324707,13.026209899895967,12.781866690896331,12.936966522874657,274024800
2013-07-08,12.772631645202637,12.955735768948507,12.637227467472556,12.928347764387372,298138400
2013-07-09,12.997279167175293,13.032668517396166,12.628917989770613,12.728009156485289,352584400
2013-07-10,12.947426795959473,13.072676651605578,12.871108687039845,12.912652928256783,281405600
2013-07-11,13.14930248260498,13.178845929694207,12.960967937892995,13.015744769210325,326292400
2013-07-12,13.125300407409668,13.22623806193016,13.029902149705363,13.160382432165138,279563200
2013-07-15,13.15392017364502,13.277630911319726,13.072678147419083,13.079141188295702,241917200
2013-07-16,13.23885440826416,13.25454813141706,13.053288334923243,13.125606174805482,216538000
2013-07-17,13.24223804473877,13.301016780548476,13.177921556400415,13.22346687972736,198990400
2013-07-18,13.286859512329102,13.382565082267192,13.251470162004082,13.336712429158341,218878800
2013-07-19,13.07729434967041,13.355180447028141,13.058829693045306,13.328099772391724,268721600
2013-07-22,13.119142532348633,13.225004071025486,13.093292841511001,13.216079900173318,207796400
2013-07-23,12.893880844116211,13.139146831327873,12.885264005711212,13.109604207114817,369395600
2013-07-24,13.556132316589355,13.681688688874486,13.394570276415555,13.507509544794292,591936800
2013-07-25,13.494278907775879,13.583523113462062,13.411497743421165,13.56198183368289,229493600
2013-07-26,13.570902824401855,13.572441134705034,13.366257427514759,13.395800052359613,200152400
2013-07-29,13.780166625976562,13.847868727285006,13.546594047763584,13.565057883689926,248057600
2013-07-30,13.950342178344727,14.06820533878714,13.824476846415257,13.846941763658336,309422400
2013-07-31,13.926032066345215,14.074053360916054,13.830633808812777,14.001736334282999,322957600
2013-08-01,14.053740501403809,14.057433431935346,13.948494446495683,14.025122344151628,206250800
